filename,num_keypoints
plate_001.jpg,452
plate_002.jpg,457
plate_003.jpg,435
plate_004.jpg,475
plate_005.jpg,468
plate_006.jpg,489
plate_007.jpg,495
plate_008.jpg,494
plate_009.jpg,500
plate_010.jpg,500
plate_011.jpg,500
plate_012.jpg,500
plate_013.jpg,500
plate_020.jpg,403
plate_021.jpg,412
plate_022.jpg,414
plate_023.jpg,419
plate_024.jpg,410
plate_025.jpg,428
plate_026.jpg,430
plate_027.jpg,428
plate_028.jpg,451
plate_029.jpg,440
plate_030.jpg,451
